"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36"
"1" 1.15580715610907 0.91323705002006 0.911819473347356 0.584740337817663 0.660042069821295 0.495952296826111 1.44904389321783 0.920294798695754 0.881107319965598 0.437378357485604 -0.0101120171854774 0.315970863658582 0.71949045439674 0.689639284432926 0.634005673023697 0.00457083051464025 0.291157602465364 0.171422077591261 1.16113575270795 0.873126683728448 0.972955771821121 0.625522292387449 0.608695999461207 0.365094741077914 1.44046714054012 0.905153981142241 0.892888135482296 0.434784513214169 0.0342532032181168 0.27010760819355 0.69992668086287 0.713782901737242 0.730573676342407 0.0104626808821918 0.302819575813987 0.160343604601742
"2" 0.914768833839989 1.03265318288732 1.0387978703702 0.294879658955997 0.660800124168386 0.379183758374324 0.93677237072878 0.580971625335013 0.776410731755458 0.225956074949229 0.0194699034300203 0.0929382945626036 0.678261513107806 0.67401964510845 0.616750349453691 0.321052582298705 0.470460590282731 0.259131849310377 0.91755982648583 0.985017396763393 1.06459412667411 0.339567390017907 0.5254802734375 0.424233087770695 0.954305719991222 0.550700596540179 0.809519386106179 0.223594439066526 0.0647012770821886 0.0704134156575408 0.629503443373842 0.740774494800163 0.571217967416745 0.308344882352207 0.498051787546983 0.227538845095738
"3" 1.57085041231321 1.35574132584086 0.977305419206446 0.854223770025949 0.829884899513829 0.484030059381991 0.951609608948953 1.09993957530917 0.653014437355183 0.118865342616435 0.0236474077445925 0.229938926747118 0.271794001524161 0.230123438771576 0.512251477012512 0.28896248987476 0.292121418188019 0.285966025612476 1.52688995071554 1.32480751302083 0.944158134765625 0.857919692716164 0.767049375 0.455286380493466 0.976661501132445 1.125937415625 0.645930765409747 0.14352401537398 0.0459247461715554 0.256057101199321 0.268643312948922 0.288415374875042 0.541215973434501 0.270243852657813 0.27539021336 0.293711616127967
"4" 0.864515988637699 1.42299143172292 1.23978439609809 0.508601028431853 0.618000023989942 0.383198645114878 0.813663677684272 0.666247623109833 0.704609534381989 -0.292925968991646 0.122067400468032 0.172691703736284 0.550670169509275 0.626590256177224 0.717339491152228 0.197360873638633 0.372743476662877 0.244734267778247 0.787136799387647 1.42740787984914 1.2616245858028 0.510380956072496 0.554188133081897 0.369864081039452 0.76590199533574 0.656313347521552 0.699123038563431 -0.177201604658532 0.119342616820211 0.158117742173656 0.549097670555582 0.665146859594456 0.727175524538237 0.24447541991269 0.382096364314908 0.250615201940414
"5" 0.784153127949142 0.821253006655967 0.71784044799721 0.700161780715489 0.706121971441219 0.507893559251198 0.536135612065189 0.62248368689955 0.649962373852975 0.41998065574004 0.245209460775727 0.306242423537919 0.556066088298334 0.637651605459976 0.446718079476874 0.183318612904035 0.306886132062948 0.335008281354732 0.780808605094428 0.845519356142241 0.712181930226293 0.754667038478233 0.602570554956896 0.423239767910264 0.562642054818652 0.635995858836207 0.650850887705571 0.422454519433127 0.222906941496888 0.311711103362345 0.521507314949986 0.690789294178055 0.538937032443573 0.142942040358345 0.291840800028797 0.334099222034304
"6" 0.697458345990356 1.39208905467196 1.50304361725438 0.398351706014364 0.435951357393804 0.303431696305998 0.847608841236742 0.65849080956779 0.649121821669985 0.406547433434632 0.131075752610479 0.249583330863995 0.608203254886884 0.716441152519893 0.629159335564562 0.374350421279198 0.369464732507337 0.382887546961354 0.733239152612477 1.39322536458333 1.4986556640625 0.405931549754398 0.437210911458333 0.27118918726414 0.859964984405602 0.643096266666667 0.652433765637719 0.376102301269032 0.130366482444733 0.251774081139486 0.600748139065931 0.715621892084482 0.668564689789951 0.365229922067638 0.384205716109612 0.37973892092842
"7" 0.639736087129629 1.2901406806511 0.79222598313722 0.47630611897849 0.84202863170017 0.547340280557467 1.27449359139431 0.64753180677812 0.517994545452046 0.51032545963836 0.181144764134273 0.340939734558732 0.709828655399574 0.470999111686784 0.611394233667182 0.0668413749549085 0.205325177746567 0.189445982072436 0.656083936367618 1.30848602294922 0.800451556396484 0.45176916125323 0.742030627441406 0.57685036791258 1.2552069942057 0.649079879394531 0.49474542390029 0.497812290969962 0.169500933488623 0.334096802603648 0.72477686146254 0.533822430385133 0.590442386126376 0.0809626342816291 0.203425326158731 0.225826034821093
"8" 0.935351093818361 1.19889534603369 1.22133909527496 0.542668995890697 0.594387818572551 0.601490329766662 0.826082055521505 0.535266615387587 0.60639131032407 0.151943278741523 0.0840497264863196 0.160591323617683 0.39911337926914 0.619330853553503 0.581631823459667 0.229566384112073 0.0722244854897841 0.193284550368202 0.913612740555821 1.21699180908203 1.23620841674805 0.56158832377631 0.520107458496094 0.544962092677808 0.786713986022564 0.508051104980469 0.599314405713817 0.17165283669813 0.070224115824308 0.150371854262517 0.378164382577287 0.666902893868781 0.620950187036813 0.266282451156344 0.119397022398964 0.202699342743131
"9" 0.992508807468389 1.49089655330255 0.860329416758614 0.568488235610813 0.76736030979421 0.901872529048485 0.870795257022178 0.656713938976653 0.929326325012986 0.24643944025208 0.0289104524779183 0.247556942166786 0.678910419806443 0.533975785840685 0.492613199090308 0.177905229369152 0.172851326388365 0.258250410660485 0.932737088995907 1.47302969970703 0.843575637817383 0.548452424616893 0.753706750488281 0.878938578982931 0.848289697682187 0.637855500976563 0.914544979626039 0.291821011972443 0.0405479565926625 0.262209776780179 0.690226907532813 0.54226770446719 0.505515669429726 0.199152132696115 0.196604030651761 0.27004826527361
"10" 1.11706943399104 1.35793416431308 0.753039708053532 0.45568564352118 0.508478243544328 0.302516126986372 0.945844445870009 0.854038851903721 1.06399679687969 0.425025638909229 0.28007146681756 0.151641895750634 0.658399368562591 0.686035435142963 0.729411193608039 0.197771586045828 0.314260847230918 0.216846966167445 1.12190017026269 1.37984171875 0.751219322916667 0.470354463643361 0.442386614583333 0.299085551909699 0.903369236085239 0.817426439583333 1.06261822526683 0.422539177981312 0.268456858432358 0.15369270192619 0.647403019901136 0.726844318887509 0.73247970841577 0.233797404378634 0.343658297416528 0.217861661459884
"11" 0.73032605444296 0.953611912467749 0.859862139968445 0.547166310294012 0.626074408398016 0.656759676851986 0.793861093780772 1.17315218512461 0.903167598947474 0.377512306408266 0.203896697850084 0.412411084145559 0.455824379184965 0.470381626096505 0.341622199435159 0.270725171341169 0.0775623898425861 -0.0945548734023918 0.730888752186903 0.986278427419355 0.883564553931452 0.542720250957314 0.625555871975806 0.647798072254152 0.833172722705346 1.14383625 0.879243167286591 0.377032695392494 0.17662572935368 0.396213981056257 0.460246137349183 0.470820274303582 0.350605883623772 0.234611823964827 0.100613210937038 -0.0655606941400715
"12" 0.689384494158785 1.48248382619382 0.974262294604383 0.64198567615437 0.668801830219881 0.552912387178119 0.877345801653969 0.831966845053306 0.745674402729621 0.449649652358109 0.0328235998875844 0.223782671072566 0.672751514003123 0.661918357328719 0.67007702313779 0.234971033553706 0.306765731219834 0.400579151437777 0.678498995941827 1.49231009324597 0.94197732484879 0.637353162662393 0.572571711189516 0.54272432794929 0.856356332748982 0.832473991935484 0.775161826124349 0.458339777794232 0.0264129170685723 0.249504854027789 0.675112910967134 0.710563015949857 0.676156240943668 0.253273453958941 0.306343152363332 0.376875271716978
"13" 0.800302391718657 1.1069559069484 1.25518862547568 0.58451487853527 0.547865990075423 0.381178772076334 1.27115291865431 0.530361387630703 0.597233344566824 0.0612387199389609 0.0525995688834601 0.0603608820708301 0.483707305674094 0.652504435962392 0.499443363612381 0.143529461562268 0.330165354351429 0.233330769547425 0.795973446295182 1.13207197580645 1.22769420677923 0.611383605467283 0.462995539314516 0.315451184899418 1.23840217995714 0.541246605846774 0.61683364675312 0.066316608483475 0.0311037041297597 0.0809433115221111 0.459974586576168 0.706335310102302 0.585755567662826 0.165596077147662 0.316417565661264 0.208169835834482
"14" 1.18044863929675 0.788499106092018 0.758283111576798 0.530765177191657 0.525025494247027 0.399437516502528 0.727276027098461 0.462818727245436 0.540087535378618 0.226356455525806 -0.0798807120032363 0.219931572238409 0.510149532714473 0.677889951962686 0.704354096253033 0.195406184388624 0.265246450423296 0.364034876609107 1.18135964052971 0.754652473958333 0.759719765625 0.579064723527456 0.399543372395833 0.34219675029681 0.718043143962618 0.478119834375 0.552839835694756 0.225759402677068 -0.0335264106158992 0.218453643418014 0.46557321844409 0.754874884580634 0.746721168340392 0.205620628966152 0.240954990043521 0.349018758456362
"15" 1.13118168255239 1.20890534574764 1.04177764551164 0.560295311240443 0.699246235908016 0.372304349790281 1.04553688427764 0.696453574804311 0.698894258863482 0.372289461500861 0.0484612715404494 0.335408859865397 0.702689595833617 0.590426778714934 0.767949374893175 0.281900893373168 0.450946720208642 0.475398003931051 1.1091785384012 1.1925967578125 1.04108478841146 0.597017263910556 0.596048307291667 0.330287908622947 1.01648698944413 0.6956464015625 0.678802869063208 0.384499352870964 0.0612978869804919 0.33585086079731 0.683203766894661 0.650873450978329 0.794137469238933 0.301853038382338 0.451583059990372 0.490478945088249
"16" 1.17947082107305 1.20476055465865 1.18272764161849 0.436507090847046 0.831218256069976 0.38834166674944 0.999981449746243 0.644229254184451 0.631159242963201 0.436908939829842 0.226784687129491 0.205656239924279 0.692334992719767 0.678854308348995 0.54480449763366 0.440035411488952 0.503578747307029 0.545891286218094 1.18925214555633 1.21174549479167 1.20858227864583 0.448165044982027 0.719750377604167 0.343612996509686 0.992280432892391 0.637763654166667 0.635974143997816 0.432239238575045 0.222301752616534 0.188291743763871 0.684118071118674 0.721920529122374 0.597233302635158 0.444347788218319 0.508560919785836 0.542427043968308
"17" 0.496625710223274 0.825678336376746 0.992677237156261 0.608306706248269 0.752299222608177 0.766529749470313 0.752073352667842 0.615752206835503 0.562159027106027 0.239211677509298 0.225978689314816 0.219814121464315 0.438320576792384 0.543683594984277 0.463614137566669 0.0158159340770735 0.307269063105125 0.12305590797143 0.4648318868181 0.8460046875 0.993592864583333 0.605699029092084 0.690777252604167 0.684025961460986 0.764354565462759 0.5961762 0.551556959029989 0.287917109137301 0.206924018452421 0.219094492201285 0.440728373033907 0.581000507375049 0.521346881163352 -0.000255601897562796 0.329292379311348 0.139594681724526
"18" 0.722293360203756 1.71625255340582 1.18558302515784 0.349765444214426 0.526065711031495 0.327868936329879 1.03713051988085 0.47098427867445 0.751871945723484 0.205640372310494 -0.0432091875104523 -0.219129737057319 0.671116070179872 0.61792007391988 0.508838513356386 0.124133274522738 -0.196113138329097 -0.104606368125414 0.74255472927394 1.66095048491379 1.13561400525323 0.345144691989951 0.507641258081897 0.396923674500931 1.00572873788132 0.4607315625 0.770144260610015 0.183357440640556 -0.00959430616637036 -0.167746816751751 0.675460956661508 0.631301698065742 0.405391604846109 0.150652382240481 -0.170075308458567 -0.13145098641295
"19" 1.58696250483782 2.04326821581776 0.969946768413636 0.738185008647528 0.751943589977302 0.471840094462648 1.07307305494823 0.72222914473274 0.92325862952108 0.218114703875986 0.0965250924626511 0.325801934145543 0.545061895744111 0.423652069132534 0.593226491384488 0.155447678466723 0.246606788366501 0.0621992634411702 1.54787840105852 2.052998359375 0.945837613932292 0.738376083493682 0.829408125 0.444400871512657 1.03935892093267 0.694372276041667 0.890151921674871 0.237371167695428 0.0922227005971855 0.342559910820174 0.54494413769259 0.364277236936292 0.616881854979146 0.181982078916001 0.275665676286327 0.0958274300355275
"20" 1.21051457736306 1.04465859749215 0.86309165772332 0.387892613361981 0.665136562634173 0.608069115304341 0.914346470127094 1.12421288677275 1.12597520173563 0.0634227426938974 0.203041426974864 0.265352847175198 0.677359528877669 0.641403675751383 0.600695596325221 0.0438316904168192 0.268177408600852 0.287110437530561 1.15515562023858 0.991383782327586 0.829975114493534 0.398528356374511 0.557488456357759 0.587192883486323 0.904383137059079 1.09743423868535 1.0756750013189 0.106254065174883 0.243684198473282 0.293541016968585 0.668512953773914 0.699440201469002 0.61440451705029 0.054250742328436 0.285609355759672 0.31895704286604
"21" 0.950595970572527 1.18428731650463 0.989612348661867 0.46847170518321 0.832084618734274 0.444805495924333 1.04424902334894 0.557646826691514 0.631957076610601 0.370530995193536 0.20022713671649 0.306891730103383 0.689981957115366 0.621201152580126 0.662586369608741 0.141194469683956 0.461772759392969 0.326519212841976 0.959175891011115 1.21378090977823 1.01807590095766 0.467862318191088 0.722219090221774 0.373679244405967 1.05072077303484 0.544043001008065 0.666706174303338 0.364849513105469 0.180309524484887 0.286956324574616 0.690385227922475 0.671216421021232 0.716540214515856 0.135872008952087 0.474902843182278 0.289486872302879
"22" 1.14095118596801 0.760445400335882 1.08093266740793 0.615158147560501 0.678154355000465 0.315121202306356 0.856364567911361 0.523811619134627 0.605487453044218 0.293212343738593 -0.141588736581711 0.153236215265595 0.620792922009431 0.621381629806134 0.652214256830474 0.37217508251257 0.425597748122012 0.46496848387584 1.17905847269684 0.726374243951613 1.08547346270161 0.651662176736919 0.594255317540323 0.246882852187214 0.852589391081835 0.524694936491935 0.608528458336678 0.269605935151796 -0.0904407536319611 0.149679119505133 0.598290438227388 0.668223055493021 0.727525994457623 0.374942770679863 0.424629118445566 0.462281337075381
"23" 0.792168889078443 0.844611870456855 1.20118870309156 0.429013971566209 0.620285207411504 0.660681708526804 1.26221436295425 0.503083945086513 0.96100953843609 0.430541674204332 0.234371109875005 0.258808158737776 0.488631542368458 0.584486521310485 0.517427502625659 0.0703017804080532 0.377674567877597 0.285825174899492 0.789474933894508 0.869783424479167 1.27627094075521 0.43933502618039 0.555853125 0.609667577013869 1.23996159453747 0.512765147916667 0.939049370808617 0.432478250141562 0.211553446942563 0.212478766997097 0.476329234916985 0.627647954764196 0.554689041015261 0.0866923078693774 0.365698716146324 0.302144886876598
"24" 0.576852910491278 1.14399108059807 0.794715965447891 0.647194587406864 0.774893354121924 0.472700680744467 1.0967973775104 0.695703412762944 0.938706407879669 0.587389540051619 0.27913802894897 0.378071269276933 0.555061331471296 0.599673355465562 0.594711575332414 -0.0323267978180588 0.0523135218991759 0.0470787966502342 0.614824841846437 1.1393438981681 0.792333553340517 0.6094594124102 0.748955334051724 0.410820511062884 1.10784762537792 0.703416768318965 0.945363074241404 0.560229035568358 0.282066353429043 0.379935697075566 0.581003820556357 0.613073496898362 0.64776696008226 -0.0427275037552519 0.0418063968411074 0.0403213286426912
"25" 1.2640015287957 1.21568123433234 1.17789980863942 0.516518525181816 0.648659858552579 0.556415902704208 1.1161999902174 0.726530829489458 0.959114279733986 -0.306336520298817 0.015058332931365 0.0410921494671767 0.525590608825318 0.46202661874095 0.41491304583036 0.15895206439188 0.261252235496993 0.203988564455256 1.12756246292115 1.26455002604167 1.17970138671875 0.527405281995256 0.5900849609375 0.579451911388482 1.15039739123603 0.715246846354167 0.982931480623113 -0.165327723642371 -0.0245350307025201 0.0396255159292941 0.515591394044177 0.510606371767755 0.390690035503367 0.133184591016183 0.272725963764993 0.184221614185608
"26" 0.947759409666844 1.50998527055115 1.02402709794275 0.594120196951386 0.657781029923262 0.814930700347321 0.520145480125651 0.577014832506578 0.650397210473079 0.289333590564664 0.167267740340239 0.246354171335359 0.626078199760674 0.666023054547279 0.57227200731268 0.288186160641309 0.39834677643292 0.418836554824835 0.934922637487814 1.49605467447917 1.0727373828125 0.583222819393517 0.536808502604167 0.909862241518129 0.549196410561157 0.5616218484375 0.663654879502813 0.298959095413429 0.174950236965651 0.210505214721899 0.632936689095383 0.727444763778451 0.522445834939498 0.248430255571741 0.414397037125954 0.406990143917402
